t,mode,px,py,pz,ref_px,ref_py,ref_pz,pos_error,yaw,eso_x,eso_y,eso_z,eso_vx,eso_vy,eso_vz,eso_roll,eso_pitch,eso_yaw,dist_x,dist_y,dist_z,imu_roll,imu_pitch,m1,m2,m3,m4,pid1,pid2,pid3,pid4,eso1,eso2,eso3,eso4
2.336,HOVER,0.0000,-0.0000,0.3377,0.0000,0.0000,0.5000,0.1623,0.0000,0.0000,-0.0000,0.3354,-0.0000,0.0000,0.2518,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0665,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.344,HOVER,0.0000,-0.0000,0.3403,0.0000,0.0000,0.5000,0.1597,0.0000,0.0000,-0.0000,0.3381,-0.0000,0.0000,0.2531,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0668,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.352,HOVER,0.0000,-0.0000,0.3429,0.0000,0.0000,0.5000,0.1571,0.0000,0.0000,-0.0000,0.3409,-0.0000,0.0000,0.2544,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0670,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.360,HOVER,0.0000,-0.0000,0.3455,0.0000,0.0000,0.5000,0.1545,0.0000,0.0000,-0.0000,0.3435,-0.0000,0.0000,0.2556,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0672,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.368,HOVER,0.0000,-0.0000,0.3481,0.0000,0.0000,0.5000,0.1519,0.0000,0.0000,-0.0000,0.3462,-0.0000,0.0000,0.2568,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0674,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.376,HOVER,0.0000,-0.0000,0.3506,0.0000,0.0000,0.5000,0.1494,0.0000,0.0000,-0.0000,0.3488,-0.0000,0.0000,0.2580,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0676,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.384,HOVER,0.0000,-0.0000,0.3531,0.0000,0.0000,0.5000,0.1469,0.0000,0.0000,-0.0000,0.3515,-0.0000,0.0000,0.2591,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0678,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.392,HOVER,0.0000,-0.0000,0.3556,0.0000,0.0000,0.5000,0.1444,0.0000,0.0000,-0.0000,0.3540,-0.0000,0.0000,0.2602,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0679,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.400,HOVER,0.0000,-0.0000,0.3580,0.0000,0.0000,0.5000,0.1420,0.0000,0.0000,-0.0000,0.3566,-0.0000,0.0000,0.2613,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0681,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.408,HOVER,0.0000,-0.0000,0.3605,0.0000,0.0000,0.5000,0.1395,0.0000,0.0000,-0.0000,0.3591,-0.0000,0.0000,0.2623,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0682,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.416,HOVER,0.0000,-0.0000,0.3629,0.0000,0.0000,0.5000,0.1371,0.0000,0.0000,-0.0000,0.3616,-0.0000,0.0000,0.2633,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0684,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.424,HOVER,0.0000,-0.0000,0.3653,0.0000,0.0000,0.5000,0.1347,0.0000,0.0000,-0.0000,0.3641,-0.0000,0.0000,0.2642,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0685,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.432,HOVER,0.0000,-0.0000,0.3676,0.0000,0.0000,0.5000,0.1324,0.0000,0.0000,-0.0000,0.3666,-0.0000,0.0000,0.2651,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0686,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.440,HOVER,0.0000,-0.0000,0.3699,0.0000,0.0000,0.5000,0.1301,0.0000,0.0000,-0.0000,0.3690,-0.0000,0.0000,0.2660,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0687,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.448,HOVER,0.0000,-0.0000,0.3723,0.0000,0.0000,0.5000,0.1277,0.0000,0.0000,-0.0000,0.3714,-0.0000,0.0000,0.2669,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0688,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.456,HOVER,0.0000,-0.0000,0.3745,0.0000,0.0000,0.5000,0.1255,0.0000,0.0000,-0.0000,0.3738,-0.0000,0.0000,0.2677,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0689,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.464,HOVER,0.0000,-0.0000,0.3768,0.0000,0.0000,0.5000,0.1232,0.0000,0.0000,-0.0000,0.3762,-0.0000,0.0000,0.2684,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0689,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.472,HOVER,0.0000,-0.0000,0.3790,0.0000,0.0000,0.5000,0.1210,0.0000,0.0000,-0.0000,0.3785,-0.0000,0.0000,0.2692,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0690,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.480,HOVER,0.0000,-0.0000,0.3812,0.0000,0.0000,0.5000,0.1188,0.0000,0.0000,-0.0000,0.3808,-0.0000,0.0000,0.2699,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0690,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.488,HOVER,0.0000,-0.0000,0.3834,0.0000,0.0000,0.5000,0.1166,0.0000,0.0000,-0.0000,0.3831,-0.0000,0.0000,0.2706,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0691,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.496,HOVER,0.0000,-0.0000,0.3856,0.0000,0.0000,0.5000,0.1144,0.0000,0.0000,-0.0000,0.3853,-0.0000,0.0000,0.2712,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0691,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.504,HOVER,0.0000,-0.0000,0.3877,0.0000,0.0000,0.5000,0.1123,0.0000,0.0000,-0.0000,0.3875,-0.0000,0.0000,0.2718,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0691,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.512,HOVER,0.0000,-0.0000,0.3898,0.0000,0.0000,0.5000,0.1102,0.0000,0.0000,-0.0000,0.3897,-0.0000,0.0000,0.2724,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0691,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.520,HOVER,0.0000,-0.0000,0.3919,0.0000,0.0000,0.5000,0.1081,0.0000,0.0000,-0.0000,0.3919,-0.0000,0.0000,0.2729,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0691,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.528,HOVER,0.0000,-0.0000,0.3939,0.0000,0.0000,0.5000,0.1061,0.0000,0.0000,-0.0000,0.3940,-0.0000,0.0000,0.2735,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0691,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.536,HOVER,0.0000,-0.0000,0.3960,0.0000,0.0000,0.5000,0.1040,0.0000,0.0000,-0.0000,0.3962,-0.0000,0.0000,0.2739,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0691,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.544,HOVER,0.0000,-0.0000,0.3980,0.0000,0.0000,0.5000,0.1020,0.0000,0.0000,-0.0000,0.3983,-0.0000,0.0000,0.2744,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0691,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.552,HOVER,0.0000,-0.0000,0.3999,0.0000,0.0000,0.5000,0.1001,0.0000,0.0000,-0.0000,0.4003,-0.0000,0.0000,0.2748,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0690,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.560,HOVER,0.0000,-0.0000,0.4019,0.0000,0.0000,0.5000,0.0981,0.0000,0.0000,-0.0000,0.4024,-0.0000,0.0000,0.2752,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0690,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.568,HOVER,0.0000,-0.0000,0.4038,0.0000,0.0000,0.5000,0.0962,0.0000,0.0000,-0.0000,0.4044,-0.0000,0.0000,0.2756,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0689,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.576,HOVER,0.0000,-0.0000,0.4057,0.0000,0.0000,0.5000,0.0943,0.0000,0.0000,-0.0000,0.4064,-0.0000,0.0000,0.2759,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0688,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.584,HOVER,0.0000,-0.0000,0.4076,0.0000,0.0000,0.5000,0.0924,0.0000,0.0000,-0.0000,0.4083,-0.0000,0.0000,0.2762,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0688,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.592,HOVER,0.0000,-0.0000,0.4095,0.0000,0.0000,0.5000,0.0905,0.0000,0.0000,-0.0000,0.4103,-0.0000,0.0000,0.2764,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0687,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.600,HOVER,0.0000,-0.0000,0.4113,0.0000,0.0000,0.5000,0.0887,0.0000,0.0000,-0.0000,0.4122,-0.0000,0.0000,0.2767,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0686,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.608,HOVER,0.0000,-0.0000,0.4131,0.0000,0.0000,0.5000,0.0869,0.0000,0.0000,-0.0000,0.4141,-0.0000,0.0000,0.2769,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0685,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.616,HOVER,0.0000,-0.0000,0.4149,0.0000,0.0000,0.5000,0.0851,0.0000,0.0000,-0.0000,0.4160,-0.0000,0.0000,0.2771,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0684,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.624,HOVER,0.0000,-0.0000,0.4167,0.0000,0.0000,0.5000,0.0833,0.0000,0.0000,-0.0000,0.4178,-0.0000,0.0000,0.2772,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0682,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.632,HOVER,0.0000,-0.0000,0.4184,0.0000,0.0000,0.5000,0.0816,0.0000,0.0000,-0.0000,0.4196,-0.0000,0.0000,0.2773,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0681,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.640,HOVER,0.0000,-0.0000,0.4202,0.0000,0.0000,0.5000,0.0798,0.0000,0.0000,-0.0000,0.4214,-0.0000,0.0000,0.2774,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0680,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.648,HOVER,0.0000,-0.0000,0.4219,0.0000,0.0000,0.5000,0.0781,0.0000,0.0000,-0.0000,0.4232,-0.0000,0.0000,0.2775,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0678,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.656,HOVER,0.0000,-0.0000,0.4235,0.0000,0.0000,0.5000,0.0765,0.0000,0.0000,-0.0000,0.4250,-0.0000,0.0000,0.2775,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0677,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.664,HOVER,0.0000,-0.0000,0.4252,0.0000,0.0000,0.5000,0.0748,0.0000,0.0000,-0.0000,0.4267,-0.0000,0.0000,0.2776,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0675,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.672,HOVER,0.0000,-0.0000,0.4268,0.0000,0.0000,0.5000,0.0732,0.0000,0.0000,-0.0000,0.4284,-0.0000,0.0000,0.2775,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0674,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.680,HOVER,0.0000,-0.0000,0.4284,0.0000,0.0000,0.5000,0.0716,0.0000,0.0000,-0.0000,0.4301,-0.0000,0.0000,0.2775,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0672,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.688,HOVER,0.0000,-0.0000,0.4300,0.0000,0.0000,0.5000,0.0700,0.0000,0.0000,-0.0000,0.4317,-0.0000,0.0000,0.2774,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0670,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.696,HOVER,0.0000,-0.0000,0.4316,0.0000,0.0000,0.5000,0.0684,0.0000,0.0000,-0.0000,0.4333,-0.0000,0.0000,0.2773,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0668,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.704,HOVER,0.0000,-0.0000,0.4331,0.0000,0.0000,0.5000,0.0669,0.0000,0.0000,-0.0000,0.4350,-0.0000,0.0000,0.2772,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0666,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.712,HOVER,0.0000,-0.0000,0.4346,0.0000,0.0000,0.5000,0.0654,0.0000,0.0000,-0.0000,0.4365,-0.0000,0.0000,0.2771,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0664,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.720,HOVER,0.0000,-0.0000,0.4361,0.0000,0.0000,0.5000,0.0639,0.0000,0.0000,-0.0000,0.4381,-0.0000,0.0000,0.2769,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0662,-0.0000,-0.0000,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,-0.00,-0.00,-0.00,-0.00
2.728,HOVER,0.0000,-0.0000,0.4376,0.0000,0.0000,0.5000,0.0624,0.0000,0.0000,-0.0000,0.4396,-0.0000,0.0000,0.2767,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0660,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.736,HOVER,0.0000,-0.0000,0.4391,0.0000,0.0000,0.5000,0.0609,0.0000,0.0000,-0.0000,0.4412,-0.0000,0.0000,0.2765,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0658,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.744,HOVER,0.0000,-0.0000,0.4405,0.0000,0.0000,0.5000,0.0595,0.0000,0.0000,-0.0000,0.4427,-0.0000,0.0000,0.2763,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0655,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.752,HOVER,0.0000,-0.0000,0.4419,0.0000,0.0000,0.5000,0.0581,0.0000,0.0000,-0.0000,0.4441,-0.0000,0.0000,0.2760,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0653,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.760,HOVER,0.0000,-0.0000,0.4433,0.0000,0.0000,0.5000,0.0567,0.0000,0.0000,-0.0000,0.4456,-0.0000,0.0000,0.2757,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0651,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.768,HOVER,0.0000,-0.0000,0.4447,0.0000,0.0000,0.5000,0.0553,0.0000,0.0000,-0.0000,0.4470,-0.0000,0.0000,0.2754,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0648,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.776,HOVER,0.0000,-0.0000,0.4460,0.0000,0.0000,0.5000,0.0540,0.0000,0.0000,-0.0000,0.4484,-0.0000,0.0000,0.2751,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0645,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.784,HOVER,0.0000,-0.0000,0.4473,0.0000,0.0000,0.5000,0.0527,0.0000,0.0000,-0.0000,0.4498,-0.0000,0.0000,0.2747,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0643,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.792,HOVER,0.0000,-0.0000,0.4487,0.0000,0.0000,0.5000,0.0513,0.0000,0.0000,-0.0000,0.4512,-0.0000,0.0000,0.2744,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0640,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.800,HOVER,0.0000,-0.0000,0.4499,0.0000,0.0000,0.5000,0.0501,0.0000,0.0000,-0.0000,0.4525,-0.0000,0.0000,0.2740,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0637,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.808,HOVER,0.0000,-0.0000,0.4512,0.0000,0.0000,0.5000,0.0488,0.0000,0.0000,-0.0000,0.4538,-0.0000,0.0000,0.2735,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0635,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.816,HOVER,0.0000,-0.0000,0.4525,0.0000,0.0000,0.5000,0.0475,0.0000,0.0000,-0.0000,0.4551,-0.0000,0.0000,0.2731,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0632,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.824,HOVER,0.0000,-0.0000,0.4537,0.0000,0.0000,0.5000,0.0463,0.0000,0.0000,-0.0000,0.4564,-0.0000,0.0000,0.2726,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0629,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.832,HOVER,0.0000,-0.0000,0.4549,0.0000,0.0000,0.5000,0.0451,0.0000,0.0000,-0.0000,0.4577,-0.0000,0.0000,0.2722,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0626,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.840,HOVER,0.0000,-0.0000,0.4561,0.0000,0.0000,0.5000,0.0439,0.0000,0.0000,-0.0000,0.4589,-0.0000,0.0000,0.2717,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0623,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.848,HOVER,0.0000,-0.0000,0.4573,0.0000,0.0000,0.5000,0.0427,0.0000,0.0000,-0.0000,0.4602,-0.0000,0.0000,0.2712,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0620,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.856,HOVER,0.0000,-0.0000,0.4584,0.0000,0.0000,0.5000,0.0416,0.0000,0.0000,-0.0000,0.4614,-0.0000,0.0000,0.2706,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0617,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.864,HOVER,0.0000,-0.0000,0.4596,0.0000,0.0000,0.5000,0.0404,0.0000,0.0000,-0.0000,0.4625,-0.0000,0.0000,0.2701,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0614,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.872,HOVER,0.0000,-0.0000,0.4607,0.0000,0.0000,0.5000,0.0393,0.0000,0.0000,-0.0000,0.4637,-0.0000,0.0000,0.2695,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0610,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.880,HOVER,0.0000,-0.0000,0.4618,0.0000,0.0000,0.5000,0.0382,0.0000,0.0000,-0.0000,0.4648,-0.0000,0.0000,0.2689,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0607,-0.0000,-0.0000,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,-0.00,-0.00,-0.00,-0.00
2.888,HOVER,0.0000,-0.0000,0.4629,0.0000,0.0000,0.5000,0.0371,0.0000,0.0000,-0.0000,0.4660,-0.0000,0.0000,0.2683,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0604,-0.0000,-0.0000,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,-0.00,-0.00,-0.00,-0.00
2.896,HOVER,0.0000,-0.0000,0.4639,0.0000,0.0000,0.5000,0.0361,0.0000,0.0000,-0.0000,0.4671,-0.0000,0.0000,0.2677,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0601,-0.0000,-0.0000,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,-0.00,-0.00,-0.00,-0.00
2.904,HOVER,0.0000,-0.0000,0.4650,0.0000,0.0000,0.5000,0.0350,0.0000,0.0000,-0.0000,0.4682,-0.0000,0.0000,0.2670,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0597,-0.0000,-0.0000,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,-0.00,-0.00,-0.00,-0.00
2.912,HOVER,0.0000,-0.0000,0.4660,0.0000,0.0000,0.5000,0.0340,0.0000,0.0000,-0.0000,0.4692,-0.0000,0.0000,0.2663,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0594,-0.0000,-0.0000,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,-0.00,-0.00,-0.00,-0.00
2.920,HOVER,0.0000,-0.0000,0.4670,0.0000,0.0000,0.5000,0.0330,0.0000,0.0000,-0.0000,0.4703,-0.0000,0.0000,0.2657,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0590,-0.0000,-0.0000,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,-0.00,-0.00,-0.00,-0.00
2.928,HOVER,0.0000,-0.0000,0.4680,0.0000,0.0000,0.5000,0.0320,0.0000,0.0000,-0.0000,0.4713,-0.0000,0.0000,0.2650,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0587,-0.0000,-0.0000,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,-0.00,-0.00,-0.00,-0.00
2.936,HOVER,0.0000,-0.0000,0.4690,0.0000,0.0000,0.5000,0.0310,0.0000,0.0000,-0.0000,0.4723,-0.0000,0.0000,0.2643,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0583,-0.0000,-0.0000,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,-0.00,-0.00,-0.00,-0.00
2.944,HOVER,0.0000,-0.0000,0.4699,0.0000,0.0000,0.5000,0.0301,0.0000,0.0000,-0.0000,0.4733,-0.0000,0.0000,0.2635,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0580,-0.0000,-0.0000,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,-0.00,-0.00,-0.00,-0.00
