# time(s)	x(m)	y(m)	z(m)	roll(deg)	pitch(deg)	yaw(deg)
51.848	-0.478	0.489	0.500	0.49	-0.22	-0.36
51.856	-0.479	0.489	0.500	0.49	-0.22	-0.36
51.864	-0.481	0.489	0.500	0.49	-0.21	-0.36
51.872	-0.483	0.489	0.500	0.50	-0.21	-0.36
51.880	-0.484	0.489	0.500	0.50	-0.21	-0.36
51.888	-0.486	0.489	0.500	0.50	-0.21	-0.36
51.896	-0.487	0.489	0.500	0.50	-0.21	-0.36
51.904	-0.489	0.489	0.500	0.50	-0.21	-0.36
51.912	-0.491	0.489	0.500	0.50	-0.20	-0.36
51.920	-0.492	0.489	0.500	0.50	-0.20	-0.36
51.928	-0.494	0.489	0.500	0.50	-0.20	-0.36
51.936	-0.496	0.489	0.500	0.50	-0.20	-0.36
51.944	-0.497	0.489	0.500	0.50	-0.20	-0.36
51.952	-0.499	0.489	0.500	0.50	-0.20	-0.36
51.960	-0.501	0.489	0.500	0.50	-0.19	-0.36
51.968	-0.502	0.489	0.500	0.50	-0.19	-0.36
51.976	-0.504	0.489	0.500	0.50	-0.19	-0.36
51.984	-0.506	0.489	0.500	0.50	-0.19	-0.36
51.992	-0.507	0.489	0.500	0.51	-0.19	-0.36
52.000	-0.509	0.489	0.500	0.51	-0.19	-0.36
52.008	-0.510	0.489	0.500	0.51	-0.18	-0.36
52.016	-0.512	0.489	0.500	0.51	-0.18	-0.36
52.024	-0.514	0.489	0.500	0.51	-0.18	-0.36
52.032	-0.515	0.489	0.500	0.51	-0.18	-0.36
52.040	-0.517	0.489	0.500	0.51	-0.18	-0.36
52.048	-0.519	0.489	0.500	0.51	-0.18	-0.36
52.056	-0.520	0.489	0.500	0.51	-0.17	-0.36
52.064	-0.522	0.489	0.500	0.51	-0.17	-0.36
52.072	-0.524	0.489	0.500	0.51	-0.17	-0.36
52.080	-0.525	0.489	0.500	0.51	-0.17	-0.36
52.088	-0.527	0.489	0.500	0.51	-0.17	-0.36
52.096	-0.529	0.489	0.500	0.51	-0.16	-0.36
52.104	-0.530	0.489	0.500	0.51	-0.16	-0.36
52.112	-0.532	0.489	0.500	0.51	-0.16	-0.36
52.120	-0.533	0.488	0.500	0.51	-0.16	-0.36
52.128	-0.535	0.488	0.500	0.52	-0.16	-0.36
52.136	-0.537	0.488	0.500	0.52	-0.16	-0.36
52.144	-0.538	0.488	0.500	0.52	-0.15	-0.36
52.152	-0.540	0.488	0.500	0.52	-0.15	-0.36
52.160	-0.542	0.488	0.500	0.52	-0.15	-0.36
52.168	-0.543	0.488	0.500	0.52	-0.15	-0.36
52.176	-0.545	0.488	0.500	0.52	-0.15	-0.36
52.184	-0.547	0.488	0.500	0.52	-0.15	-0.36
52.192	-0.548	0.487	0.500	0.52	-0.14	-0.36
52.200	-0.550	0.487	0.500	0.52	-0.14	-0.36
52.208	-0.551	0.487	0.500	0.52	-0.14	-0.36
52.216	-0.553	0.487	0.500	0.52	-0.14	-0.36
52.224	-0.555	0.487	0.500	0.52	-0.14	-0.36
52.232	-0.556	0.487	0.500	0.52	-0.14	-0.36
52.240	-0.558	0.486	0.500	0.52	-0.13	-0.36
52.248	-0.560	0.486	0.500	0.52	-0.13	-0.36
52.256	-0.561	0.486	0.500	0.52	-0.13	-0.36
52.264	-0.563	0.486	0.500	0.52	-0.13	-0.36
52.272	-0.564	0.486	0.500	0.52	-0.13	-0.36
52.280	-0.566	0.485	0.500	0.52	-0.12	-0.36
52.288	-0.568	0.485	0.500	0.52	-0.12	-0.36
52.296	-0.569	0.485	0.500	0.53	-0.12	-0.36
52.304	-0.571	0.485	0.500	0.53	-0.12	-0.36
52.312	-0.573	0.484	0.500	0.53	-0.12	-0.36
52.320	-0.574	0.484	0.500	0.53	-0.12	-0.36
52.328	-0.576	0.484	0.500	0.53	-0.11	-0.36
52.336	-0.577	0.484	0.500	0.53	-0.11	-0.36
52.344	-0.579	0.483	0.500	0.53	-0.11	-0.36
52.352	-0.581	0.483	0.500	0.53	-0.11	-0.36
52.360	-0.582	0.483	0.500	0.53	-0.11	-0.36
52.368	-0.584	0.483	0.500	0.53	-0.11	-0.36
52.376	-0.586	0.482	0.500	0.53	-0.10	-0.36
52.384	-0.587	0.482	0.500	0.53	-0.10	-0.36
52.392	-0.589	0.482	0.500	0.53	-0.10	-0.36
52.400	-0.590	0.482	0.500	0.53	-0.10	-0.36
52.408	-0.592	0.481	0.500	0.53	-0.10	-0.36
52.416	-0.594	0.481	0.500	0.53	-0.09	-0.36
52.424	-0.595	0.481	0.500	0.53	-0.09	-0.36
52.432	-0.597	0.480	0.500	0.53	-0.09	-0.36
52.440	-0.599	0.480	0.500	0.53	-0.09	-0.36
52.448	-0.600	0.480	0.500	0.53	-0.09	-0.36
52.456	-0.602	0.479	0.500	0.53	-0.09	-0.36
52.464	-0.603	0.479	0.500	0.53	-0.08	-0.36
52.472	-0.605	0.479	0.500	0.53	-0.08	-0.36
52.480	-0.607	0.478	0.500	0.53	-0.08	-0.36
52.488	-0.608	0.478	0.500	0.53	-0.08	-0.36
52.496	-0.610	0.478	0.500	0.53	-0.08	-0.36
52.504	-0.611	0.477	0.500	0.53	-0.08	-0.36
52.512	-0.613	0.477	0.500	0.53	-0.07	-0.36
52.520	-0.615	0.477	0.500	0.53	-0.07	-0.36
52.528	-0.616	0.476	0.500	0.53	-0.07	-0.36
52.536	-0.618	0.476	0.500	0.53	-0.07	-0.36
52.544	-0.619	0.475	0.500	0.53	-0.07	-0.36
52.552	-0.621	0.475	0.500	0.54	-0.06	-0.36
52.560	-0.623	0.475	0.500	0.54	-0.06	-0.36
52.568	-0.624	0.474	0.500	0.54	-0.06	-0.36
52.576	-0.626	0.474	0.500	0.54	-0.06	-0.36
52.584	-0.627	0.473	0.500	0.54	-0.06	-0.36
52.592	-0.629	0.473	0.500	0.54	-0.06	-0.36
52.600	-0.630	0.473	0.500	0.54	-0.05	-0.36
52.608	-0.632	0.472	0.500	0.54	-0.05	-0.36
52.616	-0.634	0.472	0.500	0.54	-0.05	-0.36
52.624	-0.635	0.471	0.500	0.54	-0.05	-0.36
52.632	-0.637	0.471	0.500	0.54	-0.05	-0.36
52.640	-0.638	0.470	0.500	0.54	-0.04	-0.36
52.648	-0.640	0.470	0.500	0.54	-0.04	-0.36
52.656	-0.642	0.469	0.500	0.54	-0.04	-0.36
52.664	-0.643	0.469	0.500	0.54	-0.04	-0.36
52.672	-0.645	0.468	0.500	0.54	-0.04	-0.36
52.680	-0.646	0.468	0.500	0.54	-0.04	-0.36
52.688	-0.648	0.467	0.500	0.54	-0.03	-0.36
52.696	-0.649	0.467	0.500	0.54	-0.03	-0.36
52.704	-0.651	0.467	0.500	0.54	-0.03	-0.36
52.712	-0.653	0.466	0.500	0.54	-0.03	-0.36
52.720	-0.654	0.466	0.500	0.54	-0.03	-0.36
52.728	-0.656	0.465	0.500	0.54	-0.02	-0.36
52.736	-0.657	0.464	0.500	0.54	-0.02	-0.36
52.744	-0.659	0.464	0.500	0.54	-0.02	-0.36
52.752	-0.660	0.463	0.500	0.54	-0.02	-0.36
52.760	-0.662	0.463	0.500	0.54	-0.02	-0.36
52.768	-0.663	0.462	0.500	0.54	-0.02	-0.36
52.776	-0.665	0.462	0.500	0.54	-0.01	-0.36
52.784	-0.667	0.461	0.500	0.54	-0.01	-0.36
52.792	-0.668	0.461	0.500	0.54	-0.01	-0.36
52.800	-0.670	0.460	0.500	0.54	-0.01	-0.36
52.808	-0.671	0.460	0.500	0.54	-0.01	-0.36
52.816	-0.673	0.459	0.500	0.54	-0.00	-0.36
52.824	-0.674	0.458	0.500	0.54	-0.00	-0.36
52.832	-0.676	0.458	0.500	0.54	-0.00	-0.36
52.840	-0.677	0.457	0.500	0.54	0.00	-0.36
52.848	-0.679	0.457	0.500	0.54	0.00	-0.36
52.856	-0.680	0.456	0.500	0.54	0.00	-0.36
52.864	-0.682	0.456	0.500	0.54	0.01	-0.36
52.872	-0.683	0.455	0.500	0.54	0.01	-0.36
52.880	-0.685	0.454	0.500	0.54	0.01	-0.36
52.888	-0.686	0.454	0.500	0.54	0.01	-0.36
52.896	-0.688	0.453	0.500	0.54	0.01	-0.36
52.904	-0.690	0.452	0.500	0.54	0.01	-0.36
52.912	-0.691	0.452	0.500	0.54	0.02	-0.36
52.920	-0.693	0.451	0.500	0.54	0.02	-0.36
52.928	-0.694	0.451	0.500	0.54	0.02	-0.36
52.936	-0.696	0.450	0.500	0.54	0.02	-0.36
52.944	-0.697	0.449	0.500	0.54	0.02	-0.36
52.952	-0.699	0.449	0.500	0.54	0.03	-0.36
52.960	-0.700	0.448	0.500	0.54	0.03	-0.36
52.968	-0.702	0.447	0.500	0.54	0.03	-0.36
52.976	-0.703	0.447	0.500	0.54	0.03	-0.36
52.984	-0.705	0.446	0.500	0.54	0.03	-0.36
52.992	-0.706	0.445	0.500	0.54	0.03	-0.36
53.000	-0.708	0.445	0.500	0.54	0.04	-0.36
53.008	-0.709	0.444	0.500	0.54	0.04	-0.36
53.016	-0.711	0.443	0.500	0.54	0.04	-0.36
53.024	-0.712	0.443	0.500	0.54	0.04	-0.36
53.032	-0.714	0.442	0.500	0.54	0.04	-0.36
53.040	-0.715	0.441	0.500	0.54	0.05	-0.36
53.048	-0.716	0.440	0.500	0.54	0.05	-0.36
53.056	-0.718	0.440	0.500	0.54	0.05	-0.36
53.064	-0.719	0.439	0.500	0.54	0.05	-0.36
53.072	-0.721	0.438	0.500	0.54	0.05	-0.36
53.080	-0.722	0.437	0.500	0.54	0.05	-0.36
53.088	-0.724	0.437	0.500	0.54	0.06	-0.36
53.096	-0.725	0.436	0.500	0.54	0.06	-0.36
53.104	-0.727	0.435	0.500	0.54	0.06	-0.36
53.112	-0.728	0.434	0.500	0.54	0.06	-0.36
53.120	-0.730	0.434	0.500	0.54	0.06	-0.36
53.128	-0.731	0.433	0.500	0.53	0.07	-0.36
53.136	-0.733	0.432	0.500	0.53	0.07	-0.36
53.144	-0.734	0.431	0.500	0.53	0.07	-0.36
53.152	-0.735	0.431	0.500	0.53	0.07	-0.36
53.160	-0.737	0.430	0.500	0.53	0.07	-0.36
53.168	-0.738	0.429	0.500	0.53	0.07	-0.36
53.176	-0.740	0.428	0.500	0.53	0.08	-0.36
53.184	-0.741	0.427	0.500	0.53	0.08	-0.36
53.192	-0.743	0.427	0.500	0.53	0.08	-0.36
53.200	-0.744	0.426	0.500	0.53	0.08	-0.36
53.208	-0.746	0.425	0.500	0.53	0.08	-0.36
53.216	-0.747	0.424	0.500	0.53	0.09	-0.36
53.224	-0.748	0.423	0.500	0.53	0.09	-0.36
53.232	-0.750	0.423	0.500	0.53	0.09	-0.36
53.240	-0.751	0.422	0.500	0.53	0.09	-0.36
53.248	-0.753	0.421	0.500	0.53	0.09	-0.36
53.256	-0.754	0.420	0.500	0.53	0.09	-0.36
53.264	-0.755	0.419	0.500	0.53	0.10	-0.36
53.272	-0.757	0.418	0.500	0.53	0.10	-0.36
53.280	-0.758	0.418	0.500	0.53	0.10	-0.36
53.288	-0.760	0.417	0.500	0.53	0.10	-0.36
53.296	-0.761	0.416	0.500	0.53	0.10	-0.36
53.304	-0.762	0.415	0.500	0.53	0.10	-0.36
53.312	-0.764	0.414	0.500	0.53	0.11	-0.36
53.320	-0.765	0.413	0.500	0.53	0.11	-0.36
53.328	-0.767	0.412	0.500	0.53	0.11	-0.36
53.336	-0.768	0.411	0.500	0.53	0.11	-0.36
53.344	-0.769	0.411	0.500	0.53	0.11	-0.36
53.352	-0.771	0.410	0.500	0.53	0.12	-0.36
53.360	-0.772	0.409	0.500	0.53	0.12	-0.36
53.368	-0.773	0.408	0.500	0.53	0.12	-0.36
53.376	-0.775	0.407	0.500	0.53	0.12	-0.36
53.384	-0.776	0.406	0.500	0.52	0.12	-0.36
53.392	-0.778	0.405	0.500	0.52	0.12	-0.36
53.400	-0.779	0.404	0.500	0.52	0.13	-0.36
53.408	-0.780	0.403	0.500	0.52	0.13	-0.36
53.416	-0.782	0.402	0.500	0.52	0.13	-0.36
53.424	-0.783	0.401	0.500	0.52	0.13	-0.36
53.432	-0.784	0.400	0.500	0.52	0.13	-0.36
53.440	-0.786	0.399	0.500	0.52	0.13	-0.36
53.448	-0.787	0.399	0.500	0.52	0.14	-0.36
53.456	-0.788	0.398	0.500	0.52	0.14	-0.36
53.464	-0.790	0.397	0.500	0.52	0.14	-0.36
53.472	-0.791	0.396	0.500	0.52	0.14	-0.36
53.480	-0.792	0.395	0.500	0.52	0.14	-0.36
53.488	-0.794	0.394	0.500	0.52	0.14	-0.36
53.496	-0.795	0.393	0.500	0.52	0.15	-0.36
53.504	-0.796	0.392	0.500	0.52	0.15	-0.36
53.512	-0.798	0.391	0.500	0.52	0.15	-0.36
53.520	-0.799	0.390	0.500	0.52	0.15	-0.36
53.528	-0.800	0.389	0.500	0.52	0.15	-0.36
53.536	-0.801	0.388	0.500	0.52	0.16	-0.36
53.544	-0.803	0.387	0.500	0.52	0.16	-0.36
53.552	-0.804	0.386	0.500	0.52	0.16	-0.36
53.560	-0.805	0.385	0.500	0.51	0.16	-0.36
53.568	-0.807	0.384	0.500	0.51	0.16	-0.36
53.576	-0.808	0.383	0.500	0.51	0.16	-0.36
53.584	-0.809	0.382	0.500	0.51	0.17	-0.36
53.592	-0.811	0.381	0.500	0.51	0.17	-0.36
53.600	-0.812	0.380	0.500	0.51	0.17	-0.36
53.608	-0.813	0.379	0.500	0.51	0.17	-0.36
53.616	-0.814	0.378	0.500	0.51	0.17	-0.36
53.624	-0.816	0.376	0.500	0.51	0.17	-0.36
53.632	-0.817	0.375	0.500	0.51	0.18	-0.36
53.640	-0.818	0.374	0.500	0.51	0.18	-0.36
53.648	-0.819	0.373	0.500	0.51	0.18	-0.36
53.656	-0.821	0.372	0.500	0.51	0.18	-0.36
53.664	-0.822	0.371	0.500	0.51	0.18	-0.36
53.672	-0.823	0.370	0.500	0.51	0.18	-0.36
53.680	-0.824	0.369	0.500	0.51	0.19	-0.36
53.688	-0.826	0.368	0.500	0.51	0.19	-0.36
53.696	-0.827	0.367	0.500	0.50	0.19	-0.36
53.704	-0.828	0.366	0.500	0.50	0.19	-0.36
53.712	-0.829	0.365	0.500	0.50	0.19	-0.36
53.720	-0.830	0.364	0.500	0.50	0.19	-0.36
53.728	-0.832	0.362	0.500	0.50	0.20	-0.36
53.736	-0.833	0.361	0.500	0.50	0.20	-0.36
53.744	-0.834	0.360	0.500	0.50	0.20	-0.36
53.752	-0.835	0.359	0.500	0.50	0.20	-0.36
53.760	-0.837	0.358	0.500	0.50	0.20	-0.36
53.768	-0.838	0.357	0.500	0.50	0.20	-0.36
53.776	-0.839	0.356	0.500	0.50	0.21	-0.36
53.784	-0.840	0.355	0.500	0.50	0.21	-0.36
53.792	-0.841	0.354	0.500	0.50	0.21	-0.36
53.800	-0.843	0.352	0.500	0.50	0.21	-0.36
53.808	-0.844	0.351	0.500	0.50	0.21	-0.36
53.816	-0.845	0.350	0.500	0.49	0.21	-0.36
53.824	-0.846	0.349	0.500	0.49	0.22	-0.36
53.832	-0.847	0.348	0.500	0.49	0.22	-0.36
53.840	-0.848	0.347	0.500	0.49	0.22	-0.36
53.848	-0.850	0.345	0.500	0.49	0.22	-0.36
53.856	-0.851	0.344	0.500	0.49	0.22	-0.36
53.864	-0.852	0.343	0.500	0.49	0.22	-0.36
53.872	-0.853	0.342	0.500	0.49	0.23	-0.36
53.880	-0.854	0.341	0.500	0.49	0.23	-0.36
53.888	-0.855	0.340	0.500	0.49	0.23	-0.36
53.896	-0.856	0.338	0.500	0.49	0.23	-0.36
53.904	-0.858	0.337	0.500	0.49	0.23	-0.36
53.912	-0.859	0.336	0.500	0.49	0.23	-0.36
53.920	-0.860	0.335	0.500	0.48	0.24	-0.36
53.928	-0.861	0.334	0.500	0.48	0.24	-0.36
53.936	-0.862	0.332	0.500	0.48	0.24	-0.36
53.944	-0.863	0.331	0.500	0.48	0.24	-0.36
53.952	-0.864	0.330	0.500	0.48	0.24	-0.36
53.960	-0.865	0.329	0.500	0.48	0.24	-0.36
53.968	-0.866	0.328	0.500	0.48	0.25	-0.36
53.976	-0.868	0.326	0.500	0.48	0.25	-0.36
53.984	-0.869	0.325	0.500	0.48	0.25	-0.36
53.992	-0.870	0.324	0.500	0.48	0.25	-0.36
54.000	-0.871	0.323	0.500	0.48	0.25	-0.36
54.008	-0.872	0.321	0.500	0.48	0.25	-0.36
54.016	-0.873	0.320	0.500	0.47	0.26	-0.36
54.024	-0.874	0.319	0.500	0.47	0.26	-0.36
54.032	-0.875	0.318	0.500	0.47	0.26	-0.36
54.040	-0.876	0.316	0.500	0.47	0.26	-0.36
54.048	-0.877	0.315	0.500	0.47	0.26	-0.36
54.056	-0.878	0.314	0.500	0.47	0.26	-0.36
54.064	-0.879	0.313	0.500	0.47	0.26	-0.36
54.072	-0.880	0.311	0.500	0.47	0.27	-0.36
54.080	-0.881	0.310	0.500	0.47	0.27	-0.36
54.088	-0.882	0.309	0.500	0.47	0.27	-0.36
54.096	-0.884	0.308	0.500	0.47	0.27	-0.36
54.104	-0.885	0.306	0.500	0.46	0.27	-0.36
54.112	-0.886	0.305	0.500	0.46	0.27	-0.36
54.120	-0.887	0.304	0.500	0.46	0.28	-0.36
54.128	-0.888	0.302	0.500	0.46	0.28	-0.36
54.136	-0.889	0.301	0.500	0.46	0.28	-0.36
54.144	-0.890	0.300	0.500	0.46	0.28	-0.36
54.152	-0.891	0.299	0.500	0.46	0.28	-0.36
54.160	-0.892	0.297	0.500	0.46	0.28	-0.36
54.168	-0.893	0.296	0.500	0.46	0.29	-0.36
54.176	-0.894	0.295	0.500	0.46	0.29	-0.36
54.184	-0.895	0.293	0.500	0.46	0.29	-0.36
54.192	-0.896	0.292	0.500	0.45	0.29	-0.36
54.200	-0.897	0.291	0.500	0.45	0.29	-0.36
54.208	-0.898	0.289	0.500	0.45	0.29	-0.36
54.216	-0.899	0.288	0.500	0.45	0.29	-0.36
54.224	-0.899	0.287	0.500	0.45	0.30	-0.36
54.232	-0.900	0.285	0.500	0.45	0.30	-0.36
54.240	-0.901	0.284	0.500	0.45	0.30	-0.36
54.248	-0.902	0.283	0.500	0.45	0.30	-0.36
54.256	-0.903	0.281	0.500	0.45	0.30	-0.36
54.264	-0.904	0.280	0.500	0.45	0.30	-0.36
54.272	-0.905	0.279	0.500	0.44	0.30	-0.36
54.280	-0.906	0.277	0.500	0.44	0.31	-0.36
54.288	-0.907	0.276	0.500	0.44	0.31	-0.36
54.296	-0.908	0.275	0.500	0.44	0.31	-0.36
54.304	-0.909	0.273	0.500	0.44	0.31	-0.36
54.312	-0.910	0.272	0.500	0.44	0.31	-0.36
54.320	-0.911	0.271	0.500	0.44	0.31	-0.36
54.328	-0.912	0.269	0.500	0.44	0.31	-0.36
54.336	-0.913	0.268	0.500	0.44	0.32	-0.36
54.344	-0.913	0.266	0.500	0.44	0.32	-0.36
54.352	-0.914	0.265	0.500	0.43	0.32	-0.36
54.360	-0.915	0.264	0.500	0.43	0.32	-0.36
54.368	-0.916	0.262	0.500	0.43	0.32	-0.36
54.376	-0.917	0.261	0.500	0.43	0.32	-0.36
54.384	-0.918	0.259	0.500	0.43	0.33	-0.36
54.392	-0.919	0.258	0.500	0.43	0.33	-0.36
54.400	-0.920	0.257	0.500	0.43	0.33	-0.36
54.408	-0.920	0.255	0.500	0.43	0.33	-0.36
54.416	-0.921	0.254	0.500	0.43	0.33	-0.36
54.424	-0.922	0.252	0.500	0.42	0.33	-0.36
54.432	-0.923	0.251	0.500	0.42	0.33	-0.36
54.440	-0.924	0.250	0.500	0.42	0.34	-0.36
54.448	-0.925	0.248	0.500	0.42	0.34	-0.36
54.456	-0.925	0.247	0.500	0.42	0.34	-0.36
54.464	-0.926	0.245	0.500	0.42	0.34	-0.36
54.472	-0.927	0.244	0.500	0.42	0.34	-0.36
54.480	-0.928	0.243	0.500	0.42	0.34	-0.36
54.488	-0.929	0.241	0.500	0.42	0.34	-0.36
54.496	-0.930	0.240	0.500	0.41	0.34	-0.36
54.504	-0.930	0.238	0.500	0.41	0.35	-0.36
54.512	-0.931	0.237	0.500	0.41	0.35	-0.36
54.520	-0.932	0.235	0.500	0.41	0.35	-0.36
54.528	-0.933	0.234	0.500	0.41	0.35	-0.36
54.536	-0.934	0.233	0.500	0.41	0.35	-0.36
54.544	-0.934	0.231	0.500	0.41	0.35	-0.36
54.552	-0.935	0.230	0.500	0.41	0.35	-0.36
54.560	-0.936	0.228	0.500	0.40	0.36	-0.36
54.568	-0.937	0.227	0.500	0.40	0.36	-0.36
54.576	-0.937	0.225	0.500	0.40	0.36	-0.36
54.584	-0.938	0.224	0.500	0.40	0.36	-0.36
54.592	-0.939	0.222	0.500	0.40	0.36	-0.36
54.600	-0.940	0.221	0.500	0.40	0.36	-0.36
54.608	-0.940	0.219	0.500	0.40	0.36	-0.36
54.616	-0.941	0.218	0.500	0.40	0.37	-0.36
54.624	-0.942	0.216	0.500	0.40	0.37	-0.36
54.632	-0.943	0.215	0.500	0.39	0.37	-0.36
54.640	-0.943	0.214	0.500	0.39	0.37	-0.36
54.648	-0.944	0.212	0.500	0.39	0.37	-0.36
54.656	-0.945	0.211	0.500	0.39	0.37	-0.36
54.664	-0.945	0.209	0.500	0.39	0.37	-0.36
54.672	-0.946	0.208	0.500	0.39	0.37	-0.36
54.680	-0.947	0.206	0.500	0.39	0.38	-0.36
54.688	-0.947	0.205	0.500	0.39	0.38	-0.36
54.696	-0.948	0.203	0.500	0.38	0.38	-0.36
54.704	-0.949	0.202	0.500	0.38	0.38	-0.36
54.712	-0.950	0.200	0.500	0.38	0.38	-0.36
54.720	-0.950	0.199	0.500	0.38	0.38	-0.36
54.728	-0.951	0.197	0.500	0.38	0.38	-0.36
54.736	-0.951	0.196	0.500	0.38	0.38	-0.36
54.744	-0.952	0.194	0.500	0.38	0.39	-0.36
54.752	-0.953	0.193	0.500	0.37	0.39	-0.36
54.760	-0.953	0.191	0.500	0.37	0.39	-0.36
54.768	-0.954	0.190	0.500	0.37	0.39	-0.36
54.776	-0.955	0.188	0.500	0.37	0.39	-0.36
54.784	-0.955	0.187	0.500	0.37	0.39	-0.36
54.792	-0.956	0.185	0.500	0.37	0.39	-0.36
54.800	-0.957	0.183	0.500	0.37	0.39	-0.36
54.808	-0.957	0.182	0.500	0.37	0.40	-0.36
54.816	-0.958	0.180	0.500	0.36	0.40	-0.36
54.824	-0.958	0.179	0.500	0.36	0.40	-0.36
54.832	-0.959	0.177	0.500	0.36	0.40	-0.36
54.840	-0.960	0.176	0.500	0.36	0.40	-0.36
54.848	-0.960	0.174	0.500	0.36	0.40	-0.36
54.856	-0.961	0.173	0.500	0.36	0.40	-0.36
54.864	-0.961	0.171	0.500	0.36	0.40	-0.36
54.872	-0.962	0.170	0.500	0.35	0.41	-0.36
54.880	-0.962	0.168	0.500	0.35	0.41	-0.36
54.888	-0.963	0.167	0.500	0.35	0.41	-0.36
54.896	-0.964	0.165	0.500	0.35	0.41	-0.36
54.904	-0.964	0.164	0.500	0.35	0.41	-0.36
54.912	-0.965	0.162	0.500	0.35	0.41	-0.36
54.920	-0.965	0.160	0.500	0.35	0.41	-0.36
54.928	-0.966	0.159	0.500	0.35	0.41	-0.36
54.936	-0.966	0.157	0.500	0.34	0.42	-0.36
54.944	-0.967	0.156	0.500	0.34	0.42	-0.36
54.952	-0.967	0.154	0.500	0.34	0.42	-0.36
54.960	-0.968	0.153	0.500	0.34	0.42	-0.36
54.968	-0.968	0.151	0.500	0.34	0.42	-0.36
54.976	-0.969	0.150	0.500	0.34	0.42	-0.36
54.984	-0.969	0.148	0.500	0.34	0.42	-0.36
54.992	-0.970	0.146	0.500	0.33	0.42	-0.36
55.000	-0.970	0.145	0.500	0.33	0.42	-0.36
55.008	-0.971	0.143	0.500	0.33	0.43	-0.36
55.016	-0.971	0.142	0.500	0.33	0.43	-0.36
55.024	-0.972	0.140	0.500	0.33	0.43	-0.36
55.032	-0.972	0.139	0.500	0.33	0.43	-0.36
55.040	-0.973	0.137	0.500	0.33	0.43	-0.36
55.048	-0.973	0.135	0.500	0.32	0.43	-0.36
55.056	-0.974	0.134	0.500	0.32	0.43	-0.36
55.064	-0.974	0.132	0.500	0.32	0.43	-0.36
55.072	-0.975	0.131	0.500	0.32	0.43	-0.36
55.080	-0.975	0.129	0.500	0.32	0.43	-0.36
55.088	-0.975	0.127	0.500	0.32	0.44	-0.36
55.096	-0.976	0.126	0.500	0.32	0.44	-0.36
55.104	-0.976	0.124	0.500	0.31	0.44	-0.36
55.112	-0.977	0.123	0.500	0.31	0.44	-0.36
55.120	-0.977	0.121	0.500	0.31	0.44	-0.36
55.128	-0.977	0.120	0.500	0.31	0.44	-0.36
55.136	-0.978	0.118	0.500	0.31	0.44	-0.36
55.144	-0.978	0.116	0.500	0.31	0.44	-0.36
55.152	-0.979	0.115	0.500	0.30	0.44	-0.36
55.160	-0.979	0.113	0.500	0.30	0.45	-0.36
55.168	-0.979	0.112	0.500	0.30	0.45	-0.36
55.176	-0.980	0.110	0.500	0.30	0.45	-0.36
55.184	-0.980	0.108	0.500	0.30	0.45	-0.36
55.192	-0.981	0.107	0.500	0.30	0.45	-0.36
55.200	-0.981	0.105	0.500	0.30	0.45	-0.36
55.208	-0.981	0.104	0.500	0.29	0.45	-0.36
55.216	-0.982	0.102	0.500	0.29	0.45	-0.36
55.224	-0.982	0.100	0.500	0.29	0.45	-0.36
55.232	-0.982	0.099	0.500	0.29	0.45	-0.36
55.240	-0.983	0.097	0.500	0.29	0.46	-0.36
55.248	-0.983	0.095	0.500	0.29	0.46	-0.36
55.256	-0.983	0.094	0.500	0.29	0.46	-0.36
55.264	-0.984	0.092	0.500	0.28	0.46	-0.36
55.272	-0.984	0.091	0.500	0.28	0.46	-0.36
55.280	-0.984	0.089	0.500	0.28	0.46	-0.36
55.288	-0.984	0.087	0.500	0.28	0.46	-0.36
55.296	-0.985	0.086	0.500	0.28	0.46	-0.36
55.304	-0.985	0.084	0.500	0.28	0.46	-0.36
55.312	-0.985	0.083	0.500	0.27	0.46	-0.36
55.320	-0.986	0.081	0.500	0.27	0.46	-0.36
55.328	-0.986	0.079	0.500	0.27	0.47	-0.36
55.336	-0.986	0.078	0.500	0.27	0.47	-0.36
55.344	-0.986	0.076	0.500	0.27	0.47	-0.36
55.352	-0.987	0.074	0.500	0.27	0.47	-0.36
55.360	-0.987	0.073	0.500	0.27	0.47	-0.36
55.368	-0.987	0.071	0.500	0.26	0.47	-0.36
55.376	-0.987	0.070	0.500	0.26	0.47	-0.36
55.384	-0.988	0.068	0.500	0.26	0.47	-0.36
55.392	-0.988	0.066	0.500	0.26	0.47	-0.36
55.400	-0.988	0.065	0.500	0.26	0.47	-0.36
55.408	-0.988	0.063	0.500	0.26	0.47	-0.36
55.416	-0.988	0.061	0.500	0.25	0.48	-0.36
55.424	-0.989	0.060	0.500	0.25	0.48	-0.36
55.432	-0.989	0.058	0.500	0.25	0.48	-0.36
55.440	-0.989	0.057	0.500	0.25	0.48	-0.36
55.448	-0.989	0.055	0.500	0.25	0.48	-0.36
55.456	-0.989	0.053	0.500	0.25	0.48	-0.36
55.464	-0.990	0.052	0.500	0.24	0.48	-0.36
55.472	-0.990	0.050	0.500	0.24	0.48	-0.36
55.480	-0.990	0.048	0.500	0.24	0.48	-0.36
55.488	-0.990	0.047	0.500	0.24	0.48	-0.36
55.496	-0.990	0.045	0.500	0.24	0.48	-0.36
55.504	-0.990	0.043	0.500	0.24	0.48	-0.36
55.512	-0.991	0.042	0.500	0.23	0.49	-0.36
55.520	-0.991	0.040	0.500	0.23	0.49	-0.36
55.528	-0.991	0.039	0.500	0.23	0.49	-0.36
