t,mode,px,py,pz,ref_px,ref_py,ref_pz,pos_error,yaw,d_fx_filt,d_fy_filt,d_fz_filt,eso_vx,eso_vy,eso_vz,eso_roll,eso_pitch,eso_yaw,dist_x,dist_y,dist_z,imu_roll,imu_pitch,m1,m2,m3,m4,pid1,pid2,pid3,pid4,eso1,eso2,eso3,eso4
9.200,HOVER,-0.1176,0.0000,0.5112,0.0000,0.0000,0.5000,0.1182,0.0000,-0.1176,0.0000,0.5112,0.1831,-0.0000,0.0168,0.0000,0.1111,0.0000,-1.0703,-0.0000,0.1048,0.0000,0.1111,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.208,HOVER,-0.1171,0.0000,0.5112,0.0000,0.0000,0.5000,0.1176,0.0000,-0.1170,0.0000,0.5112,0.1820,-0.0000,0.0169,0.0000,0.1111,0.0000,-1.0710,-0.0000,0.1047,0.0000,0.1111,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.216,HOVER,-0.1165,0.0000,0.5112,0.0000,0.0000,0.5000,0.1170,0.0000,-0.1165,0.0000,0.5111,0.1809,-0.0000,0.0170,0.0000,0.1111,0.0000,-1.0716,-0.0000,0.1046,0.0000,0.1111,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.224,HOVER,-0.1159,0.0000,0.5111,0.0000,0.0000,0.5000,0.1165,0.0000,-0.1159,0.0000,0.5111,0.1799,-0.0000,0.0171,0.0000,0.1111,0.0000,-1.0723,-0.0000,0.1044,0.0000,0.1111,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.232,HOVER,-0.1154,0.0000,0.5111,0.0000,0.0000,0.5000,0.1159,0.0000,-0.1153,0.0000,0.5110,0.1788,-0.0000,0.0172,0.0000,0.1111,0.0000,-1.0729,-0.0000,0.1043,0.0000,0.1111,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.240,HOVER,-0.1148,0.0000,0.5110,0.0000,0.0000,0.5000,0.1153,0.0000,-0.1148,0.0000,0.5110,0.1777,-0.0000,0.0173,0.0000,0.1111,0.0000,-1.0735,-0.0000,0.1041,0.0000,0.1111,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.248,HOVER,-0.1142,0.0000,0.5110,0.0000,0.0000,0.5000,0.1148,0.0000,-0.1142,0.0000,0.5109,0.1766,-0.0000,0.0174,0.0000,0.1111,0.0000,-1.0742,-0.0000,0.1040,0.0000,0.1111,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.256,HOVER,-0.1137,0.0000,0.5109,0.0000,0.0000,0.5000,0.1142,0.0000,-0.1136,0.0000,0.5109,0.1756,-0.0000,0.0175,0.0000,0.1111,0.0000,-1.0748,-0.0000,0.1039,0.0000,0.1111,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.264,HOVER,-0.1131,0.0000,0.5109,0.0000,0.0000,0.5000,0.1136,0.0000,-0.1131,0.0000,0.5108,0.1745,-0.0000,0.0176,0.0000,0.1111,0.0000,-1.0754,-0.0000,0.1037,0.0000,0.1111,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.272,HOVER,-0.1126,0.0000,0.5108,0.0000,0.0000,0.5000,0.1131,0.0000,-0.1125,0.0000,0.5108,0.1735,-0.0000,0.0177,0.0000,0.1110,0.0000,-1.0761,-0.0000,0.1036,0.0000,0.1110,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.280,HOVER,-0.1120,0.0000,0.5108,0.0000,0.0000,0.5000,0.1125,0.0000,-0.1120,0.0000,0.5107,0.1724,-0.0000,0.0178,0.0000,0.1110,0.0000,-1.0767,-0.0000,0.1034,0.0000,0.1110,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.288,HOVER,-0.1115,0.0000,0.5107,0.0000,0.0000,0.5000,0.1120,0.0000,-0.1114,0.0000,0.5107,0.1713,-0.0000,0.0178,0.0000,0.1110,0.0000,-1.0773,-0.0000,0.1033,0.0000,0.1110,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.296,HOVER,-0.1109,0.0000,0.5107,0.0000,0.0000,0.5000,0.1114,0.0000,-0.1109,0.0000,0.5106,0.1703,-0.0000,0.0179,0.0000,0.1110,0.0000,-1.0779,-0.0000,0.1032,0.0000,0.1110,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.304,HOVER,-0.1104,0.0000,0.5106,0.0000,0.0000,0.5000,0.1109,0.0000,-0.1103,0.0000,0.5106,0.1692,-0.0000,0.0180,0.0000,0.1110,0.0000,-1.0785,-0.0000,0.1030,0.0000,0.1110,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.312,HOVER,-0.1098,0.0000,0.5106,0.0000,0.0000,0.5000,0.1103,0.0000,-0.1098,0.0000,0.5105,0.1682,-0.0000,0.0181,0.0000,0.1110,0.0000,-1.0791,-0.0000,0.1029,0.0000,0.1110,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.320,HOVER,-0.1093,0.0000,0.5105,0.0000,0.0000,0.5000,0.1098,0.0000,-0.1092,0.0000,0.5105,0.1672,-0.0000,0.0182,0.0000,0.1110,0.0000,-1.0797,-0.0000,0.1027,0.0000,0.1110,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.328,HOVER,-0.1087,0.0000,0.5105,0.0000,0.0000,0.5000,0.1092,0.0000,-0.1087,0.0000,0.5104,0.1661,-0.0000,0.0182,0.0000,0.1110,0.0000,-1.0803,-0.0000,0.1026,0.0000,0.1110,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.336,HOVER,-0.1082,0.0000,0.5104,0.0000,0.0000,0.5000,0.1087,0.0000,-0.1082,0.0000,0.5104,0.1651,-0.0000,0.0183,0.0000,0.1110,0.0000,-1.0808,-0.0000,0.1025,0.0000,0.1110,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.344,HOVER,-0.1076,0.0000,0.5104,0.0000,0.0000,0.5000,0.1081,0.0000,-0.1076,0.0000,0.5103,0.1641,-0.0000,0.0184,0.0000,0.1110,0.0000,-1.0814,-0.0000,0.1023,0.0000,0.1110,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.352,HOVER,-0.1071,0.0000,0.5104,0.0000,0.0000,0.5000,0.1076,0.0000,-0.1071,0.0000,0.5103,0.1630,-0.0000,0.0185,0.0000,0.1109,0.0000,-1.0820,-0.0000,0.1022,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.360,HOVER,-0.1066,0.0000,0.5103,0.0000,0.0000,0.5000,0.1071,0.0000,-0.1065,0.0000,0.5103,0.1620,-0.0000,0.0185,0.0000,0.1109,0.0000,-1.0825,-0.0000,0.1020,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.368,HOVER,-0.1060,0.0000,0.5103,0.0000,0.0000,0.5000,0.1065,0.0000,-0.1060,0.0000,0.5102,0.1610,-0.0000,0.0186,0.0000,0.1109,0.0000,-1.0831,-0.0000,0.1019,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.376,HOVER,-0.1055,0.0000,0.5102,0.0000,0.0000,0.5000,0.1060,0.0000,-0.1055,0.0000,0.5102,0.1600,-0.0000,0.0187,0.0000,0.1109,0.0000,-1.0837,-0.0000,0.1018,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.384,HOVER,-0.1050,0.0000,0.5102,0.0000,0.0000,0.5000,0.1055,0.0000,-0.1050,0.0000,0.5101,0.1590,-0.0000,0.0187,0.0000,0.1109,0.0000,-1.0842,-0.0000,0.1016,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.392,HOVER,-0.1044,0.0000,0.5101,0.0000,0.0000,0.5000,0.1049,0.0000,-0.1044,0.0000,0.5101,0.1579,-0.0000,0.0188,0.0000,0.1109,0.0000,-1.0848,-0.0000,0.1015,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.400,HOVER,-0.1039,0.0000,0.5101,0.0000,0.0000,0.5000,0.1044,0.0000,-0.1039,0.0000,0.5100,0.1569,-0.0000,0.0189,0.0000,0.1109,0.0000,-1.0853,-0.0000,0.1013,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.408,HOVER,-0.1034,0.0000,0.5100,0.0000,0.0000,0.5000,0.1039,0.0000,-0.1034,0.0000,0.5100,0.1559,-0.0000,0.0189,0.0000,0.1109,0.0000,-1.0859,-0.0000,0.1012,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.416,HOVER,-0.1029,0.0000,0.5100,0.0000,0.0000,0.5000,0.1034,0.0000,-0.1029,0.0000,0.5100,0.1549,-0.0000,0.0190,0.0000,0.1109,0.0000,-1.0864,-0.0000,0.1010,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.424,HOVER,-0.1024,0.0000,0.5100,0.0000,0.0000,0.5000,0.1028,0.0000,-0.1023,0.0000,0.5099,0.1539,-0.0000,0.0190,0.0000,0.1109,0.0000,-1.0869,-0.0000,0.1009,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.432,HOVER,-0.1018,0.0000,0.5099,0.0000,0.0000,0.5000,0.1023,0.0000,-0.1018,0.0000,0.5099,0.1530,-0.0000,0.0191,0.0000,0.1109,0.0000,-1.0874,-0.0000,0.1007,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.440,HOVER,-0.1013,0.0000,0.5099,0.0000,0.0000,0.5000,0.1018,0.0000,-0.1013,0.0000,0.5098,0.1520,-0.0000,0.0192,0.0000,0.1109,0.0000,-1.0880,-0.0000,0.1006,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.448,HOVER,-0.1008,0.0000,0.5098,0.0000,0.0000,0.5000,0.1013,0.0000,-0.1008,0.0000,0.5098,0.1510,-0.0000,0.0192,0.0000,0.1109,0.0000,-1.0885,-0.0000,0.1005,0.0000,0.1109,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.456,HOVER,-0.1003,0.0000,0.5098,0.0000,0.0000,0.5000,0.1008,0.0000,-0.1003,0.0000,0.5097,0.1500,-0.0000,0.0193,0.0000,0.1108,0.0000,-1.0890,-0.0000,0.1003,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.464,HOVER,-0.0998,0.0000,0.5097,0.0000,0.0000,0.5000,0.1003,0.0000,-0.0998,0.0000,0.5097,0.1490,-0.0000,0.0193,0.0000,0.1108,0.0000,-1.0895,-0.0000,0.1002,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.472,HOVER,-0.0993,0.0000,0.5097,0.0000,0.0000,0.5000,0.0997,0.0000,-0.0993,0.0000,0.5097,0.1481,-0.0000,0.0194,0.0000,0.1108,0.0000,-1.0900,-0.0000,0.1000,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.480,HOVER,-0.0988,0.0000,0.5097,0.0000,0.0000,0.5000,0.0992,0.0000,-0.0987,0.0000,0.5096,0.1471,-0.0000,0.0194,0.0000,0.1108,0.0000,-1.0905,-0.0000,0.0999,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.488,HOVER,-0.0983,0.0000,0.5096,0.0000,0.0000,0.5000,0.0987,0.0000,-0.0982,0.0000,0.5096,0.1461,-0.0000,0.0195,0.0000,0.1108,0.0000,-1.0910,-0.0000,0.0997,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.496,HOVER,-0.0978,0.0000,0.5096,0.0000,0.0000,0.5000,0.0982,0.0000,-0.0977,0.0000,0.5095,0.1452,-0.0000,0.0195,0.0000,0.1108,0.0000,-1.0915,-0.0000,0.0996,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.504,HOVER,-0.0973,0.0000,0.5095,0.0000,0.0000,0.5000,0.0977,0.0000,-0.0972,0.0000,0.5095,0.1442,-0.0000,0.0195,0.0000,0.1108,0.0000,-1.0920,-0.0000,0.0994,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.512,HOVER,-0.0968,0.0000,0.5095,0.0000,0.0000,0.5000,0.0972,0.0000,-0.0967,0.0000,0.5094,0.1432,-0.0000,0.0196,0.0000,0.1108,0.0000,-1.0925,-0.0000,0.0993,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.520,HOVER,-0.0963,0.0000,0.5095,0.0000,0.0000,0.5000,0.0967,0.0000,-0.0962,0.0000,0.5094,0.1423,-0.0000,0.0196,0.0000,0.1108,0.0000,-1.0929,-0.0000,0.0991,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.528,HOVER,-0.0958,0.0000,0.5094,0.0000,0.0000,0.5000,0.0962,0.0000,-0.0957,0.0000,0.5094,0.1413,-0.0000,0.0197,0.0000,0.1108,0.0000,-1.0934,-0.0000,0.0990,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.536,HOVER,-0.0953,0.0000,0.5094,0.0000,0.0000,0.5000,0.0957,0.0000,-0.0952,0.0000,0.5093,0.1404,-0.0000,0.0197,0.0000,0.1108,0.0000,-1.0939,-0.0000,0.0989,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.544,HOVER,-0.0948,0.0000,0.5093,0.0000,0.0000,0.5000,0.0952,0.0000,-0.0948,0.0000,0.5093,0.1394,-0.0000,0.0197,0.0000,0.1108,0.0000,-1.0943,-0.0000,0.0987,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.552,HOVER,-0.0943,0.0000,0.5093,0.0000,0.0000,0.5000,0.0947,0.0000,-0.0943,0.0000,0.5092,0.1385,-0.0000,0.0198,0.0000,0.1108,0.0000,-1.0948,-0.0000,0.0986,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.560,HOVER,-0.0938,0.0000,0.5093,0.0000,0.0000,0.5000,0.0942,0.0000,-0.0938,0.0000,0.5092,0.1376,-0.0000,0.0198,0.0000,0.1108,0.0000,-1.0953,-0.0000,0.0984,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.568,HOVER,-0.0933,0.0000,0.5092,0.0000,0.0000,0.5000,0.0938,0.0000,-0.0933,0.0000,0.5092,0.1366,-0.0000,0.0199,0.0000,0.1108,0.0000,-1.0957,-0.0000,0.0983,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.576,HOVER,-0.0928,0.0000,0.5092,0.0000,0.0000,0.5000,0.0933,0.0000,-0.0928,0.0000,0.5091,0.1357,-0.0000,0.0199,0.0000,0.1108,0.0000,-1.0962,-0.0000,0.0981,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.584,HOVER,-0.0923,0.0000,0.5091,0.0000,0.0000,0.5000,0.0928,0.0000,-0.0923,0.0000,0.5091,0.1348,-0.0000,0.0199,0.0000,0.1108,0.0000,-1.0966,-0.0000,0.0980,0.0000,0.1108,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.592,HOVER,-0.0919,0.0000,0.5091,0.0000,0.0000,0.5000,0.0923,0.0000,-0.0918,0.0000,0.5090,0.1339,-0.0000,0.0199,0.0000,0.1107,0.0000,-1.0970,-0.0000,0.0978,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.600,HOVER,-0.0914,0.0000,0.5091,0.0000,0.0000,0.5000,0.0918,0.0000,-0.0914,0.0000,0.5090,0.1330,-0.0000,0.0200,0.0000,0.1107,0.0000,-1.0975,-0.0000,0.0977,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.608,HOVER,-0.0909,0.0000,0.5090,0.0000,0.0000,0.5000,0.0914,0.0000,-0.0909,0.0000,0.5090,0.1320,-0.0000,0.0200,0.0000,0.1107,0.0000,-1.0979,-0.0000,0.0975,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.616,HOVER,-0.0904,0.0000,0.5090,0.0000,0.0000,0.5000,0.0909,0.0000,-0.0904,0.0000,0.5089,0.1311,-0.0000,0.0200,0.0000,0.1107,0.0000,-1.0983,-0.0000,0.0974,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.624,HOVER,-0.0900,0.0000,0.5089,0.0000,0.0000,0.5000,0.0904,0.0000,-0.0899,0.0000,0.5089,0.1302,-0.0000,0.0201,0.0000,0.1107,0.0000,-1.0988,-0.0000,0.0972,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.632,HOVER,-0.0895,0.0000,0.5089,0.0000,0.0000,0.5000,0.0899,0.0000,-0.0895,0.0000,0.5088,0.1293,-0.0000,0.0201,0.0000,0.1107,0.0000,-1.0992,-0.0000,0.0971,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.640,HOVER,-0.0890,0.0000,0.5089,0.0000,0.0000,0.5000,0.0895,0.0000,-0.0890,0.0000,0.5088,0.1284,-0.0000,0.0201,0.0000,0.1107,0.0000,-1.0996,-0.0000,0.0969,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.648,HOVER,-0.0885,0.0000,0.5088,0.0000,0.0000,0.5000,0.0890,0.0000,-0.0885,0.0000,0.5088,0.1275,-0.0000,0.0201,0.0000,0.1107,0.0000,-1.1000,-0.0000,0.0968,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.656,HOVER,-0.0881,0.0000,0.5088,0.0000,0.0000,0.5000,0.0885,0.0000,-0.0881,0.0000,0.5087,0.1266,-0.0000,0.0201,0.0000,0.1107,0.0000,-1.1004,-0.0000,0.0966,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.664,HOVER,-0.0876,0.0000,0.5088,0.0000,0.0000,0.5000,0.0881,0.0000,-0.0876,0.0000,0.5087,0.1258,-0.0000,0.0202,0.0000,0.1107,0.0000,-1.1008,-0.0000,0.0965,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.672,HOVER,-0.0872,0.0000,0.5087,0.0000,0.0000,0.5000,0.0876,0.0000,-0.0871,0.0000,0.5087,0.1249,-0.0000,0.0202,0.0000,0.1107,0.0000,-1.1012,-0.0000,0.0964,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.680,HOVER,-0.0867,0.0000,0.5087,0.0000,0.0000,0.5000,0.0871,0.0000,-0.0867,0.0000,0.5086,0.1240,-0.0000,0.0202,0.0000,0.1107,0.0000,-1.1016,-0.0000,0.0962,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.688,HOVER,-0.0862,0.0000,0.5086,0.0000,0.0000,0.5000,0.0867,0.0000,-0.0862,0.0000,0.5086,0.1231,-0.0000,0.0202,0.0000,0.1107,0.0000,-1.1020,-0.0000,0.0961,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.696,HOVER,-0.0858,0.0000,0.5086,0.0000,0.0000,0.5000,0.0862,0.0000,-0.0858,0.0000,0.5085,0.1222,-0.0000,0.0202,0.0000,0.1107,0.0000,-1.1024,-0.0000,0.0959,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.704,HOVER,-0.0853,0.0000,0.5086,0.0000,0.0000,0.5000,0.0858,0.0000,-0.0853,0.0000,0.5085,0.1214,-0.0000,0.0202,0.0000,0.1107,0.0000,-1.1028,-0.0000,0.0958,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.712,HOVER,-0.0849,0.0000,0.5085,0.0000,0.0000,0.5000,0.0853,0.0000,-0.0849,0.0000,0.5085,0.1205,-0.0000,0.0202,0.0000,0.1107,0.0000,-1.1032,-0.0000,0.0956,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.720,HOVER,-0.0844,0.0000,0.5085,0.0000,0.0000,0.5000,0.0849,0.0000,-0.0844,0.0000,0.5084,0.1196,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1036,-0.0000,0.0955,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.728,HOVER,-0.0840,0.0000,0.5084,0.0000,0.0000,0.5000,0.0844,0.0000,-0.0840,0.0000,0.5084,0.1188,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1039,-0.0000,0.0953,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.736,HOVER,-0.0835,0.0000,0.5084,0.0000,0.0000,0.5000,0.0840,0.0000,-0.0835,0.0000,0.5084,0.1179,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1043,-0.0000,0.0952,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.744,HOVER,-0.0831,0.0000,0.5084,0.0000,0.0000,0.5000,0.0835,0.0000,-0.0831,0.0000,0.5083,0.1171,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1047,-0.0000,0.0950,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.752,HOVER,-0.0826,0.0000,0.5083,0.0000,0.0000,0.5000,0.0831,0.0000,-0.0826,0.0000,0.5083,0.1162,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1050,-0.0000,0.0949,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.760,HOVER,-0.0822,0.0000,0.5083,0.0000,0.0000,0.5000,0.0826,0.0000,-0.0822,0.0000,0.5082,0.1154,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1054,-0.0000,0.0947,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.768,HOVER,-0.0818,0.0000,0.5083,0.0000,0.0000,0.5000,0.0822,0.0000,-0.0818,0.0000,0.5082,0.1145,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1058,-0.0000,0.0946,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.776,HOVER,-0.0813,0.0000,0.5082,0.0000,0.0000,0.5000,0.0817,0.0000,-0.0813,0.0000,0.5082,0.1137,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1061,-0.0000,0.0944,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.784,HOVER,-0.0809,0.0000,0.5082,0.0000,0.0000,0.5000,0.0813,0.0000,-0.0809,0.0000,0.5081,0.1129,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1065,-0.0000,0.0943,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.792,HOVER,-0.0805,0.0000,0.5082,0.0000,0.0000,0.5000,0.0809,0.0000,-0.0804,0.0000,0.5081,0.1120,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1068,-0.0000,0.0941,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.800,HOVER,-0.0800,0.0000,0.5081,0.0000,0.0000,0.5000,0.0804,0.0000,-0.0800,0.0000,0.5081,0.1112,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1071,-0.0000,0.0940,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.808,HOVER,-0.0796,0.0000,0.5081,0.0000,0.0000,0.5000,0.0800,0.0000,-0.0796,0.0000,0.5080,0.1104,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1075,-0.0000,0.0939,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
9.816,HOVER,-0.0792,0.0000,0.5081,0.0000,0.0000,0.5000,0.0796,0.0000,-0.0792,0.0000,0.5080,0.1096,-0.0000,0.0203,0.0000,0.1107,0.0000,-1.1078,-0.0000,0.0937,0.0000,0.1107,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,-0.00,-0.00,-0.00,-0.00
